transaction_id,transaction_date,product_id,customer_id,region_id,quantity,revenue,cost
T01591,2023-12-15,P05,C09,R02,5,395,240
T01592,2023-04-25,P03,C03,R03,5,1435,1135
T01593,2024-11-28,P04,C06,R03,1,351,278
T01594,2023-11-19,P01,C010,R03,3,690,519
T01595,2024-07-21,P05,C010,R04,3,198,135
T01596,2023-02-09,P05,C09,R02,4,368,288
T01597,2023-02-09,P04,C03,R03,4,1532,1040
T01598,2023-10-16,P01,C05,R03,2,454,336
T01599,2023-09-19,P01,C05,R03,5,1310,950
T01600,2023-08-04,P04,C010,R03,1,396,297
T01601,2023-05-27,P02,C07,R01,1,151,96
T01602,2023-12-02,P05,C04,R02,3,195,132
T01603,2023-06-17,P05,C04,R02,1,113,67
T01604,2023-04-02,P03,C07,R04,3,1005,642
T01605,2023-12-19,P04,C09,R01,5,1820,1160
T01606,2024-07-24,P03,C04,R04,1,348,212
T01607,2024-07-24,P03,C04,R03,3,705,486
T01608,2024-11-11,P01,C06,R04,5,1185,735
T01609,2023-12-29,P05,C06,R03,5,375,230
T01610,2024-07-10,P03,C07,R03,3,963,582
T01611,2023-12-11,P01,C01,R02,3,804,609
T01612,2024-11-23,P04,C03,R02,2,726,464
T01613,2023-06-19,P03,C09,R02,5,1725,1175
T01614,2023-12-22,P05,C06,R02,3,261,189
T01615,2023-07-10,P03,C06,R02,5,1425,1000
T01616,2024-10-28,P04,C05,R01,1,270,209
T01617,2024-02-26,P03,C03,R02,4,1028,640
T01618,2024-11-30,P05,C05,R04,4,420,264
T01619,2023-01-07,P01,C01,R03,3,765,459
T01620,2023-05-13,P05,C03,R02,3,342,252
T01621,2024-07-10,P01,C04,R01,5,910,545
T01622,2023-01-31,P02,C05,R04,3,540,417
T01623,2024-06-18,P05,C010,R04,5,425,275
T01624,2024-03-01,P05,C09,R03,3,342,207
T01625,2024-01-29,P04,C04,R04,5,1650,1050
T01626,2024-11-02,P03,C03,R04,3,687,492
T01627,2023-12-29,P01,C010,R04,2,386,274
T01628,2024-03-12,P01,C01,R04,5,1425,1015
T01629,2024-10-31,P04,C010,R01,2,648,466
T01630,2024-07-04,P04,C06,R03,2,712,510
T01631,2023-03-23,P03,C07,R02,2,680,506
T01632,2023-12-22,P03,C010,R04,2,428,264
T01633,2023-09-15,P05,C08,R01,1,75,54
T01634,2024-12-18,P02,C01,R03,4,940,636
T01635,2024-08-11,P03,C04,R02,1,242,172
T01636,2024-06-07,P04,C05,R03,3,969,594
T01637,2023-10-22,P03,C02,R01,3,1020,642
T01638,2023-08-12,P01,C01,R01,4,1156,744
T01639,2024-06-08,P02,C08,R01,4,636,472
T01640,2023-02-15,P05,C06,R04,4,356,212
T01641,2024-10-28,P01,C05,R01,2,432,300
T01642,2023-04-23,P01,C09,R02,1,268,212
T01643,2023-08-21,P02,C02,R04,3,705,435
T01644,2023-01-17,P05,C010,R03,1,98,68
T01645,2023-12-26,P04,C08,R02,1,292,186
T01646,2023-08-11,P05,C010,R04,1,100,79
T01647,2024-11-30,P03,C09,R01,4,1180,796
T01648,2024-03-23,P01,C01,R03,4,968,728
T01649,2023-12-31,P03,C07,R01,3,993,693
T01650,2024-11-05,P04,C08,R02,3,777,525
T01651,2023-11-22,P03,C03,R02,3,780,495
T01652,2024-04-11,P05,C04,R04,1,98,60
T01653,2024-02-18,P03,C03,R02,4,884,584
T01654,2024-03-30,P04,C07,R03,2,786,548
T01655,2024-08-08,P04,C09,R04,1,252,193
T01656,2023-08-21,P04,C03,R03,5,1455,980
T01657,2023-08-12,P05,C06,R01,1,105,70
T01658,2024-02-16,P04,C08,R03,4,1056,836
T01659,2024-07-25,P01,C06,R03,5,1180,760
T01660,2023-12-01,P04,C02,R02,1,354,243
T01661,2023-08-10,P03,C07,R01,4,1100,716
T01662,2023-02-06,P03,C02,R02,4,1132,752
T01663,2023-10-05,P03,C02,R01,2,506,350
T01664,2023-07-15,P05,C02,R01,1,79,51
T01665,2024-04-28,P03,C01,R03,4,1212,856
T01666,2023-08-30,P05,C01,R02,3,183,132
T01667,2023-11-20,P05,C07,R03,4,436,280
T01668,2024-12-31,P04,C05,R03,2,530,338
T01669,2023-07-11,P01,C03,R03,4,924,664
T01670,2023-01-17,P04,C01,R01,1,333,202
T01671,2024-06-07,P04,C010,R02,1,291,209
T01672,2024-02-05,P05,C06,R02,5,360,240
T01673,2024-12-05,P05,C01,R03,1,72,51
T01674,2023-01-22,P03,C09,R01,5,1070,795
T01675,2024-04-18,P03,C02,R02,3,723,474
T01676,2023-04-30,P04,C01,R04,2,712,450
T01677,2023-07-29,P02,C07,R02,3,669,399
T01678,2023-11-02,P02,C06,R03,5,1230,835
T01679,2023-09-27,P03,C06,R04,4,1200,860
T01680,2024-12-04,P02,C05,R01,4,772,560
T01681,2024-11-17,P03,C04,R04,3,777,552
T01682,2023-10-12,P05,C04,R04,4,328,228
T01683,2024-12-16,P04,C03,R03,5,1785,1120
T01684,2024-11-06,P01,C010,R02,2,466,316
T01685,2023-08-15,P04,C08,R01,1,387,233
T01686,2024-01-16,P03,C07,R04,5,1340,810
T01687,2024-04-04,P03,C09,R03,5,1035,800
T01688,2023-01-07,P04,C01,R02,1,304,215
T01689,2023-01-29,P03,C07,R04,1,255,177
T01690,2023-02-02,P02,C010,R03,2,448,292
T01691,2024-10-07,P02,C04,R03,2,318,202
T01692,2023-03-20,P03,C07,R03,2,444,280
T01693,2024-04-03,P03,C01,R01,4,1372,880
T01694,2024-07-23,P02,C05,R02,5,1220,970
T01695,2024-06-21,P03,C03,R04,1,328,212
T01696,2024-04-26,P03,C05,R02,5,1440,865
T01697,2024-03-05,P04,C04,R02,5,1850,1335
T01698,2023-10-12,P01,C02,R04,2,434,328
T01699,2024-05-30,P02,C04,R02,2,398,274
T01700,2023-04-09,P04,C03,R01,5,1610,1105
T01701,2024-02-01,P01,C01,R04,2,376,268
T01702,2024-05-03,P03,C010,R04,4,1268,788
T01703,2023-02-08,P03,C08,R03,1,245,155
T01704,2023-09-28,P04,C05,R02,5,1430,985
T01705,2023-06-06,P03,C04,R04,1,298,194
T01706,2023-03-16,P05,C010,R04,4,260,168
T01707,2023-05-10,P04,C05,R01,2,754,546
T01708,2024-11-17,P01,C04,R03,3,570,414
T01709,2023-03-25,P04,C03,R04,4,1020,760
T01710,2023-01-22,P02,C05,R01,3,738,576
T01711,2024-04-03,P04,C04,R04,1,291,182
T01712,2024-06-22,P03,C01,R04,5,1010,800
T01713,2024-12-07,P03,C03,R04,2,584,466
T01714,2024-01-17,P05,C010,R01,4,372,276
T01715,2024-03-15,P05,C010,R02,2,120,76
T01716,2024-08-26,P05,C08,R04,3,180,135
T01717,2023-01-21,P01,C07,R04,3,549,402
T01718,2023-10-30,P05,C02,R02,5,525,380
T01719,2023-03-25,P01,C01,R04,3,540,360
T01720,2024-10-20,P05,C03,R03,5,375,230
T01721,2024-03-28,P01,C05,R04,4,916,592
T01722,2024-01-22,P04,C010,R03,5,1840,1380
T01723,2024-05-21,P04,C01,R02,3,873,549
T01724,2023-09-14,P03,C03,R01,1,316,238
T01725,2024-07-23,P01,C03,R02,5,995,755
T01726,2024-06-10,P02,C05,R04,2,312,234
T01727,2023-06-11,P03,C03,R03,1,208,149
T01728,2023-06-12,P04,C09,R01,5,1895,1465
T01729,2024-06-07,P01,C01,R04,2,478,300
T01730,2023-09-28,P05,C04,R01,1,107,85
T01731,2024-05-06,P02,C010,R01,5,755,515
T01732,2023-07-27,P04,C010,R04,4,1412,892
T01733,2024-06-22,P03,C04,R02,2,650,486
T01734,2024-08-06,P01,C01,R04,4,1108,832
T01735,2023-03-01,P02,C02,R04,3,711,495
T01736,2024-03-05,P01,C01,R02,5,1340,880
T01737,2024-10-18,P05,C06,R03,5,310,240
T01738,2024-08-27,P03,C03,R04,2,550,380
T01739,2023-11-05,P01,C07,R01,5,1435,1010
T01740,2024-06-03,P04,C05,R04,3,1164,735
T01741,2024-08-13,P03,C09,R04,5,1590,975
T01742,2023-01-27,P04,C07,R01,1,396,279
T01743,2024-11-16,P01,C04,R02,4,936,744
T01744,2024-07-15,P03,C05,R03,3,735,534
T01745,2023-07-18,P04,C05,R03,3,1185,753
T01746,2024-01-22,P05,C05,R01,4,308,236
T01747,2023-12-15,P05,C010,R02,4,268,180
T01748,2024-11-23,P01,C09,R04,3,702,492
T01749,2024-06-19,P03,C010,R04,4,1316,796
T01750,2024-01-13,P02,C03,R04,2,308,200
T01751,2024-07-11,P03,C06,R04,4,1080,764
T01752,2024-06-10,P05,C08,R04,1,76,54
T01753,2023-06-02,P04,C09,R01,1,356,231
T01754,2023-07-25,P02,C07,R04,2,438,298
T01755,2024-03-30,P01,C03,R04,4,792,592
T01756,2023-09-30,P02,C01,R02,1,168,132
T01757,2023-08-24,P01,C04,R04,5,1175,860
T01758,2024-06-04,P02,C06,R03,4,668,464
T01759,2024-11-08,P01,C03,R01,2,532,342
T01760,2024-12-26,P01,C01,R01,4,1044,788
T01761,2024-05-15,P02,C06,R01,3,687,480
T01762,2023-04-27,P02,C01,R03,3,705,480
T01763,2024-01-21,P01,C09,R04,1,203,161
T01764,2023-12-10,P05,C01,R01,3,237,165
T01765,2024-08-06,P02,C06,R03,2,378,286
T01766,2024-01-30,P03,C01,R02,1,271,191
T01767,2023-03-05,P04,C07,R04,2,668,426
T01768,2024-12-17,P01,C03,R03,2,464,284
T01769,2024-12-21,P01,C06,R04,3,867,630
T01770,2023-03-13,P04,C07,R02,3,900,579
T01771,2023-10-01,P05,C01,R03,2,214,134
T01772,2023-11-16,P04,C01,R04,3,768,525
T01773,2023-12-04,P02,C05,R03,3,504,399
T01774,2024-01-01,P04,C06,R01,3,957,723
T01775,2024-05-09,P01,C09,R04,4,756,500
T01776,2024-08-29,P04,C01,R03,2,658,444
T01777,2023-06-15,P03,C04,R01,5,1170,705
T01778,2024-06-27,P02,C010,R02,2,304,200
T01779,2023-01-11,P04,C08,R04,1,301,200
T01780,2023-10-28,P01,C010,R04,3,699,501
T01781,2024-12-29,P02,C09,R02,3,642,495
T01782,2023-04-12,P01,C03,R01,5,1325,830
T01783,2024-02-29,P05,C02,R02,1,92,73
T01784,2024-01-27,P03,C04,R04,4,804,552
T01785,2023-08-02,P05,C02,R03,2,226,172
T01786,2024-11-21,P03,C01,R01,4,1024,804
T01787,2023-03-29,P04,C03,R01,1,301,185
T01788,2024-07-06,P02,C07,R01,5,785,615
T01789,2024-02-05,P04,C01,R02,1,252,170
T01790,2024-08-10,P03,C02,R02,5,1110,770
T01791,2023-02-15,P03,C01,R03,4,864,564
T01792,2024-11-02,P03,C08,R03,4,1028,780
T01793,2024-04-07,P01,C05,R01,1,236,170
T01794,2024-08-14,P02,C08,R03,1,227,162
T01795,2023-11-06,P04,C03,R02,3,1176,867
T01796,2023-03-27,P04,C07,R03,5,1285,790
T01797,2023-04-02,P05,C08,R02,3,279,174
T01798,2024-10-21,P03,C06,R03,2,456,280
T01799,2024-11-03,P03,C07,R04,2,408,266
T01800,2024-12-14,P03,C02,R02,1,316,249
T01801,2023-08-30,P04,C08,R04,4,1016,696
T01802,2023-01-02,P05,C05,R02,2,188,146
T01803,2023-08-13,P01,C07,R03,2,458,310
T01804,2024-08-11,P02,C01,R04,3,585,420
T01805,2023-04-26,P01,C05,R03,3,789,603
T01806,2024-10-27,P04,C01,R02,2,618,438
T01807,2023-04-13,P03,C08,R04,1,280,208
T01808,2023-07-13,P02,C04,R01,3,720,558
T01809,2023-06-15,P04,C04,R03,2,762,564
T01810,2023-03-31,P04,C02,R02,4,1236,856
T01811,2024-11-16,P04,C05,R04,3,999,777
T01812,2023-05-02,P02,C01,R03,2,472,348
T01813,2023-05-23,P02,C09,R04,5,840,660
T01814,2023-04-16,P05,C05,R03,3,300,192
T01815,2024-03-03,P05,C06,R03,5,595,445
T01816,2023-11-01,P01,C02,R03,3,825,591
T01817,2023-11-13,P02,C010,R04,3,543,375
T01818,2024-09-26,P02,C010,R04,5,875,630
T01819,2023-01-09,P02,C01,R03,1,154,107
T01820,2023-03-14,P05,C04,R01,2,184,122
T01821,2023-12-25,P04,C07,R01,1,320,235
T01822,2023-08-11,P03,C06,R01,1,294,199
T01823,2024-02-20,P05,C010,R02,2,144,112
T01824,2024-07-06,P02,C01,R01,4,804,604
T01825,2024-01-05,P05,C01,R04,1,80,50
T01826,2024-12-16,P01,C08,R01,1,235,166
T01827,2023-09-21,P02,C04,R04,1,169,123
T01828,2024-11-20,P01,C05,R02,4,944,728
T01829,2023-11-14,P02,C07,R04,3,489,300
T01830,2023-03-25,P05,C08,R04,5,315,195
T01831,2023-11-14,P04,C010,R04,5,1545,1200
T01832,2023-04-21,P03,C07,R01,4,1272,936
T01833,2023-09-08,P01,C02,R03,1,279,219
T01834,2024-01-18,P05,C04,R04,5,315,190
T01835,2023-01-07,P04,C010,R01,4,1000,620
T01836,2024-04-03,P05,C01,R01,2,188,114
T01837,2023-03-25,P01,C010,R01,5,985,595
T01838,2023-07-27,P03,C09,R03,2,690,422
T01839,2024-01-25,P05,C03,R03,1,89,63
T01840,2023-11-10,P02,C03,R03,5,1240,950
T01841,2023-01-22,P04,C010,R03,4,1572,1172
T01842,2024-02-14,P05,C09,R02,3,192,123
T01843,2024-05-29,P04,C010,R03,5,1505,950
T01844,2023-05-07,P02,C03,R03,5,780,520
T01845,2024-11-30,P03,C08,R03,5,1555,1015
T01846,2023-01-14,P03,C02,R04,5,1215,780
T01847,2023-01-12,P02,C03,R04,4,888,636
T01848,2023-03-28,P04,C02,R03,4,1128,836
T01849,2024-06-07,P05,C01,R02,3,255,171
T01850,2024-06-20,P02,C02,R04,4,684,520
T01851,2023-10-28,P01,C08,R01,4,948,628
T01852,2023-08-31,P04,C09,R04,1,274,203
T01853,2023-05-02,P03,C02,R01,1,260,182
T01854,2023-05-27,P02,C07,R04,2,414,268
T01855,2024-07-20,P03,C05,R03,3,960,588
T01856,2023-12-22,P04,C03,R04,1,312,213
T01857,2024-11-15,P03,C09,R03,3,1020,741
T01858,2024-09-22,P02,C06,R03,3,714,480
T01859,2023-11-05,P04,C01,R04,5,1690,1135
T01860,2024-11-25,P01,C05,R01,3,780,561
T01861,2023-10-15,P02,C07,R01,5,855,550
T01862,2023-11-03,P05,C04,R04,2,172,134
T01863,2024-08-16,P02,C08,R03,2,394,300
T01864,2024-12-23,P04,C010,R01,2,652,470
T01865,2024-10-23,P02,C05,R02,5,1115,875
T01866,2024-07-02,P01,C09,R03,5,925,640
T01867,2023-12-18,P01,C09,R04,2,582,430
T01868,2023-11-08,P05,C09,R03,5,515,365
T01869,2023-02-28,P03,C01,R02,4,1132,776
T01870,2024-10-04,P04,C02,R02,4,1060,792
T01871,2024-12-14,P04,C03,R01,5,1595,1150
T01872,2023-02-04,P03,C04,R02,5,1715,1185
T01873,2024-03-20,P01,C010,R03,1,223,137
T01874,2023-04-03,P01,C09,R01,1,189,131
T01875,2023-07-26,P02,C010,R02,3,693,444
T01876,2023-12-19,P05,C06,R01,3,288,201
T01877,2023-11-28,P05,C01,R01,3,321,207
T01878,2024-12-25,P05,C09,R04,2,224,176
T01879,2023-06-08,P02,C06,R01,4,772,468
T01880,2023-01-24,P05,C04,R01,2,238,176
T01881,2024-02-08,P03,C04,R02,5,1235,755
T01882,2024-05-30,P02,C03,R03,1,176,116
T01883,2023-12-30,P03,C07,R03,5,1555,1155
T01884,2024-01-17,P02,C03,R02,5,835,540
T01885,2024-06-15,P05,C02,R03,1,91,67
T01886,2023-06-01,P03,C010,R01,5,1705,1045
T01887,2024-07-15,P03,C08,R04,3,609,375
T01888,2024-11-19,P03,C04,R01,1,281,179
T01889,2024-08-30,P02,C08,R01,5,1240,855
T01890,2024-09-08,P04,C01,R04,3,816,627
T01891,2024-02-24,P05,C05,R02,3,231,168
T01892,2023-09-07,P03,C09,R01,4,864,608
T01893,2023-04-27,P04,C01,R01,3,1191,876
T01894,2024-05-26,P05,C04,R02,2,202,148
T01895,2024-07-31,P05,C06,R01,1,90,65
T01896,2023-12-01,P03,C010,R01,1,279,188
T01897,2024-02-22,P03,C08,R03,1,348,256
T01898,2023-10-22,P02,C03,R02,5,760,485
T01899,2024-01-06,P04,C05,R01,5,1390,1100
T01900,2023-07-05,P04,C07,R01,2,648,420
T01901,2023-09-03,P03,C01,R04,3,930,666
T01902,2024-09-28,P05,C07,R04,5,395,310
T01903,2023-09-25,P03,C08,R04,3,945,726
T01904,2024-10-04,P05,C08,R01,3,297,222
T01905,2023-08-25,P05,C09,R01,5,425,260
T01906,2024-06-13,P03,C06,R04,5,1140,880
T01907,2024-07-05,P01,C06,R03,2,562,344
T01908,2023-01-21,P04,C02,R03,4,1404,1064
T01909,2024-06-03,P05,C03,R03,1,112,77
T01910,2023-04-10,P05,C04,R03,5,495,370
T01911,2024-04-22,P01,C04,R02,5,1075,725
T01912,2024-08-21,P02,C08,R04,3,468,369
T01913,2023-10-25,P01,C01,R01,4,1080,856
T01914,2024-06-09,P01,C010,R04,5,1415,1010
T01915,2023-11-30,P05,C04,R03,4,320,248
T01916,2023-01-02,P04,C04,R01,1,384,286
T01917,2024-01-10,P01,C01,R02,3,804,615
T01918,2023-10-20,P02,C03,R04,2,454,310
T01919,2024-07-06,P03,C05,R01,1,235,157
T01920,2023-11-14,P01,C06,R01,4,816,632
T01921,2024-05-16,P01,C09,R03,4,1004,724
T01922,2024-01-16,P02,C09,R03,1,177,111
T01923,2024-09-14,P04,C09,R04,4,1236,784
T01924,2023-01-14,P01,C01,R02,2,436,272
T01925,2024-05-18,P01,C09,R01,2,480,376
T01926,2023-08-19,P04,C08,R03,4,1364,1048
T01927,2023-03-25,P02,C02,R04,4,728,512
T01928,2023-05-10,P01,C01,R03,2,448,282
T01929,2023-05-25,P04,C01,R04,4,1208,868
T01930,2023-01-28,P01,C06,R03,5,1230,920
T01931,2023-03-07,P03,C09,R02,3,912,666
T01932,2023-06-12,P05,C07,R01,5,410,285
T01933,2023-08-17,P03,C05,R03,4,1276,880
T01934,2023-09-18,P01,C02,R01,4,860,652
T01935,2024-03-24,P02,C01,R04,3,603,411
T01936,2024-02-28,P05,C02,R02,4,348,256
T01937,2024-04-04,P03,C01,R01,3,840,654
T01938,2024-11-06,P04,C03,R03,2,640,476
T01939,2023-10-28,P02,C06,R01,3,498,309
T01940,2023-10-30,P03,C08,R01,3,777,510
T01941,2023-10-14,P04,C03,R04,5,1920,1195
T01942,2024-01-30,P01,C010,R02,4,784,532
T01943,2023-01-10,P04,C09,R02,2,798,578
T01944,2024-12-07,P03,C010,R01,1,279,209
T01945,2024-09-21,P03,C05,R01,3,636,486
T01946,2023-09-27,P01,C07,R04,1,215,154
T01947,2024-08-14,P04,C08,R01,4,1364,1028
T01948,2024-08-27,P04,C03,R04,3,1059,639
T01949,2023-12-27,P01,C02,R02,1,209,133
T01950,2023-09-14,P04,C02,R02,5,1380,895
T01951,2023-05-13,P01,C05,R04,1,216,165
T01952,2023-10-03,P02,C01,R01,5,920,665
T01953,2024-11-13,P03,C02,R02,2,696,494
T01954,2024-05-27,P02,C09,R03,4,948,724
T01955,2023-11-09,P05,C07,R04,1,116,83
T01956,2024-07-29,P05,C06,R02,3,288,213
T01957,2023-10-11,P05,C09,R02,4,364,264
T01958,2023-05-01,P01,C07,R02,1,228,156
T01959,2023-04-17,P04,C05,R03,3,996,642
T01960,2024-11-17,P02,C09,R03,3,609,453
T01961,2023-07-23,P02,C06,R03,3,588,372
T01962,2023-06-14,P02,C06,R01,3,546,357
T01963,2023-11-01,P02,C04,R04,1,227,157
T01964,2024-05-11,P05,C01,R01,2,160,126
T01965,2024-09-23,P02,C05,R03,5,1015,640
T01966,2024-07-09,P04,C09,R04,5,1580,1085
T01967,2023-06-05,P05,C08,R01,5,560,435
T01968,2024-01-02,P02,C08,R01,2,448,338
T01969,2024-12-19,P01,C05,R01,3,678,429
T01970,2024-09-11,P03,C09,R03,3,603,393
T01971,2023-09-08,P03,C03,R02,4,980,684
T01972,2023-11-30,P03,C03,R04,5,1195,855
T01973,2024-10-03,P05,C01,R03,5,365,270
T01974,2024-05-25,P02,C09,R04,3,546,399
T01975,2023-10-20,P05,C06,R03,5,565,435
T01976,2023-01-20,P04,C02,R01,3,894,546
T01977,2023-10-09,P01,C08,R01,3,552,375
T01978,2023-01-01,P01,C09,R02,3,870,543
T01979,2023-04-29,P03,C09,R02,1,259,189
T01980,2023-02-04,P03,C02,R04,1,212,155
T01981,2023-07-17,P03,C02,R02,1,299,205
T01982,2024-04-29,P02,C07,R02,1,248,188
T01983,2023-02-28,P04,C04,R04,2,600,386
T01984,2023-06-10,P04,C01,R03,4,1320,1040
T01985,2024-11-21,P04,C08,R02,4,1556,1136
T01986,2023-07-25,P04,C02,R03,3,1059,792
T01987,2023-01-12,P03,C03,R01,5,1615,970
T01988,2024-05-04,P01,C05,R02,1,205,160
T01989,2023-10-03,P03,C03,R01,4,1352,872
T01990,2024-11-23,P04,C07,R01,4,1224,836
T01991,2023-08-30,P03,C07,R03,1,310,198
T01992,2023-08-04,P04,C02,R04,2,650,500
T01993,2023-09-08,P05,C07,R02,2,154,110
T01994,2023-05-06,P01,C06,R03,4,932,620
T01995,2023-08-05,P05,C010,R04,2,176,104
T01996,2023-11-02,P02,C09,R01,1,160,111
T01997,2023-07-04,P03,C09,R02,4,812,588
T01998,2023-02-08,P02,C02,R01,1,205,148
T01999,2023-08-11,P03,C07,R01,2,570,434
T02000,2023-07-03,P05,C05,R02,1,88,54
T02001,2024-05-09,P04,C06,R04,2,626,442
T02002,2024-03-02,P04,C01,R04,2,676,460
T02003,2023-06-27,P03,C07,R02,1,249,196
T02004,2024-03-03,P04,C06,R02,2,664,490
T02005,2023-10-21,P05,C04,R03,3,279,171
T02006,2023-05-31,P04,C01,R03,1,310,225
T02007,2024-01-19,P05,C09,R01,3,303,204
T02008,2024-09-29,P02,C04,R02,1,156,123
T02009,2023-11-04,P05,C02,R04,2,168,104
T02010,2023-12-02,P01,C08,R01,2,446,332
T02011,2024-01-10,P01,C02,R01,4,856,544
T02012,2023-01-08,P01,C05,R01,4,1008,608
T02013,2023-12-07,P03,C06,R01,3,813,609
T02014,2023-05-09,P03,C08,R04,2,588,460
T02015,2024-10-30,P03,C01,R01,4,1224,772
T02016,2023-12-18,P05,C01,R02,2,174,114
T02017,2023-12-24,P03,C04,R03,1,338,255
T02018,2024-05-31,P02,C05,R04,4,716,440
T02019,2024-05-09,P01,C09,R02,3,801,591
T02020,2023-03-27,P05,C07,R02,4,332,232
T02021,2023-06-24,P01,C07,R02,2,586,368
T02022,2023-07-12,P03,C08,R03,5,1485,1165
T02023,2023-11-07,P05,C05,R03,5,440,340
T02024,2023-04-29,P04,C05,R03,2,592,400
T02025,2023-08-06,P02,C01,R02,1,194,151
T02026,2024-03-02,P03,C09,R03,4,1096,676
T02027,2024-02-18,P03,C06,R01,5,1740,1365
T02028,2023-04-24,P02,C09,R03,1,203,158
T02029,2023-05-25,P02,C03,R04,2,340,212
T02030,2024-06-21,P04,C05,R02,1,318,201
T02031,2024-10-09,P03,C02,R02,2,540,354
T02032,2023-10-30,P03,C010,R01,4,888,536
T02033,2024-08-10,P01,C05,R03,1,199,127
T02034,2023-12-11,P05,C08,R03,4,272,184
T02035,2023-01-01,P05,C02,R04,1,70,45
T02036,2023-05-27,P01,C08,R01,2,508,316
T02037,2023-10-14,P05,C04,R04,2,148,116
T02038,2024-10-15,P02,C010,R04,1,230,173
T02039,2023-02-22,P05,C010,R02,2,188,126
T02040,2023-10-31,P05,C01,R02,3,270,177
T02041,2023-03-10,P01,C05,R03,3,687,417
T02042,2023-12-27,P04,C01,R03,4,1184,824
T02043,2024-08-24,P05,C07,R04,3,351,261
T02044,2023-08-08,P05,C08,R03,3,303,204
T02045,2024-12-04,P04,C03,R04,5,1340,810
T02046,2024-07-28,P01,C03,R03,5,1470,1110
T02047,2024-08-07,P04,C07,R03,5,1365,945
T02048,2023-06-10,P01,C04,R02,5,1495,1115
T02049,2024-11-11,P02,C03,R02,2,432,314
T02050,2023-03-30,P01,C08,R02,4,960,608
T02051,2024-11-18,P02,C03,R02,4,640,456
T02052,2024-08-07,P02,C07,R01,3,504,333
T02053,2024-08-11,P01,C02,R02,4,1168,888
T02054,2023-06-08,P03,C01,R01,3,636,435
T02055,2024-05-03,P01,C06,R02,4,724,572
T02056,2023-11-20,P05,C08,R03,1,104,73
T02057,2024-09-01,P05,C01,R04,1,61,44
T02058,2024-01-16,P03,C010,R03,4,812,628
T02059,2023-04-12,P02,C09,R03,2,468,310
T02060,2024-05-08,P03,C03,R01,3,969,603
T02061,2024-10-05,P05,C03,R02,4,248,196
T02062,2024-09-05,P03,C04,R04,3,972,633
T02063,2023-01-19,P01,C01,R04,5,1395,955
T02064,2024-03-29,P03,C09,R02,4,1248,868
T02065,2024-04-26,P02,C03,R01,2,306,232
T02066,2024-08-16,P01,C010,R01,5,1020,665
T02067,2024-02-01,P04,C04,R01,4,1364,856
T02068,2023-10-06,P05,C01,R04,1,86,52
T02069,2023-12-31,P05,C04,R01,4,296,180
T02070,2023-11-27,P03,C01,R01,1,302,203
T02071,2024-10-02,P01,C05,R04,1,259,165
T02072,2023-12-10,P04,C05,R04,4,1032,656
T02073,2024-03-30,P01,C07,R03,4,1132,860
T02074,2024-08-23,P05,C08,R04,1,83,51
T02075,2024-12-25,P01,C04,R02,3,594,441
T02076,2024-10-16,P04,C07,R04,5,1370,955
T02077,2023-03-06,P03,C04,R04,2,462,354
T02078,2023-03-17,P02,C03,R01,4,728,440
T02079,2024-12-11,P01,C06,R03,5,1450,1040
T02080,2023-05-23,P02,C04,R01,5,1240,745
T02081,2024-08-27,P05,C03,R03,3,207,153
T02082,2024-04-17,P03,C09,R01,5,1120,725
T02083,2024-02-21,P03,C05,R02,4,1240,892
T02084,2023-11-01,P01,C07,R01,5,955,695
T02085,2024-05-11,P03,C06,R01,4,880,528
T02086,2023-10-18,P01,C010,R02,4,920,680
T02087,2023-04-12,P01,C05,R02,1,202,134
T02088,2023-09-24,P02,C07,R04,3,573,381
T02089,2024-09-13,P03,C06,R01,2,480,342
T02090,2023-01-03,P01,C010,R02,1,193,134
T02091,2023-03-26,P02,C02,R02,2,448,356
T02092,2023-11-24,P04,C03,R04,4,1264,892
T02093,2024-03-25,P02,C02,R03,1,201,130
T02094,2024-03-29,P02,C03,R02,5,780,605
T02095,2024-09-20,P01,C01,R02,5,1165,905
T02096,2023-08-09,P05,C08,R01,2,168,116
T02097,2023-06-03,P05,C06,R04,4,244,156
T02098,2024-10-26,P05,C02,R01,2,234,184
T02099,2023-01-12,P02,C08,R03,3,480,351
T02100,2023-05-13,P01,C06,R04,5,1355,935
T02101,2023-10-31,P03,C07,R01,1,289,206
T02102,2023-10-20,P02,C01,R02,1,160,118
T02103,2023-10-27,P02,C07,R02,1,209,153
T02104,2023-02-12,P01,C03,R04,5,1415,1045
T02105,2023-12-09,P04,C08,R02,4,1424,1084
T02106,2023-11-22,P02,C06,R01,5,855,595
T02107,2024-05-12,P04,C04,R04,5,1760,1300
T02108,2023-12-30,P04,C08,R02,1,359,262
T02109,2024-03-02,P05,C09,R02,5,300,225
T02110,2023-01-21,P01,C010,R03,1,209,144
T02111,2024-02-11,P04,C02,R03,4,1508,1204
T02112,2024-09-10,P01,C06,R04,3,849,522
T02113,2023-12-02,P05,C05,R03,1,63,39
T02114,2023-04-27,P01,C05,R01,2,446,338
T02115,2023-05-04,P02,C010,R02,3,630,450
T02116,2024-02-03,P04,C03,R02,4,1116,852
T02117,2024-12-15,P01,C08,R02,3,702,537
T02118,2023-02-20,P03,C08,R04,1,324,252
T02119,2023-11-20,P01,C05,R04,4,1088,772
T02120,2023-05-21,P04,C08,R03,2,774,484
